source,target,edge_type,evidence,config_gates,confidence,detail
test/web_persistence/test_durable_agent_hardening.py::test_tool_operation_intent_and_uncertain_survive_activity_redelivery,src/agent_activities/store.py::AgentDataStore.begin_tool_operation,CALL,test/web_persistence/test_durable_agent_hardening.py:31,,MEDIUM,store.begin_tool_operation
test/web_persistence/test_durable_agent_hardening.py::test_tool_operation_intent_and_uncertain_survive_activity_redelivery,src/agent_activities/store.py::AgentDataStore.mark_operation_uncertain,CALL,test/web_persistence/test_durable_agent_hardening.py:35,,MEDIUM,store.mark_operation_uncertain
test/web_persistence/test_durable_agent_hardening.py::test_tool_operation_intent_and_uncertain_survive_activity_redelivery,src/agent_activities/store.py::AgentDataStore.begin_tool_operation,CALL,test/web_persistence/test_durable_agent_hardening.py:36,,MEDIUM,store.begin_tool_operation
test/web_persistence/test_durable_agent_hardening.py::test_tool_operation_intent_and_uncertain_survive_activity_redelivery,src/agent_activities/store.py::AgentDataStore.complete_operation,CALL,test/web_persistence/test_durable_agent_hardening.py:47,,MEDIUM,store.complete_operation
test/web_persistence/test_durable_agent_hardening.py::test_tool_operation_intent_and_uncertain_survive_activity_redelivery,src/agent_activities/store.py::AgentDataStore.begin_tool_operation,CALL,test/web_persistence/test_durable_agent_hardening.py:48,,MEDIUM,store.begin_tool_operation
test/web_persistence/test_f4_2_approval_temporal.py::pending_tool,src/agent_workflows/contracts.py::ToolExecutionResult,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:44,,HIGH,ToolExecutionResult
test/web_persistence/test_f4_2_approval_temporal.py::postgres_approval_status,src/agent_workflows/contracts.py::ApprovalStatusResult,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:58,,HIGH,ApprovalStatusResult
test/web_persistence/test_f4_2_approval_temporal.py::approved_execution,src/agent_workflows/contracts.py::ApprovedToolExecutionResult,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:65,,HIGH,ApprovedToolExecutionResult
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/web_domain/services.py::CommandService,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:75,,HIGH,CommandService
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:82,,HIGH,FileActionApprovalService
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/file_domain/approvals.py::FileActionApprovalService.request,CALL,test/web_persistence/test_f4_2_approval_temporal.py:83,,MEDIUM,_approval_store.request
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/agent_workflows/contracts.py::ToolExecutionInput,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:95,,HIGH,ToolExecutionInput
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/agent_workflows/tool_execution.py::ToolExecutionWorkflow,REGISTER_WORKFLOWS,test/web_persistence/test_f4_2_approval_temporal.py:102,,HIGH,ToolExecutionWorkflow
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,test/web_persistence/test_f4_2_approval_temporal.py::pending_tool,REGISTER_ACTIVITIES,test/web_persistence/test_f4_2_approval_temporal.py:103,,HIGH,pending_tool
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,test/web_persistence/test_f4_2_approval_temporal.py::postgres_approval_status,REGISTER_ACTIVITIES,test/web_persistence/test_f4_2_approval_temporal.py:103,,HIGH,postgres_approval_status
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,test/web_persistence/test_f4_2_approval_temporal.py::approved_execution,REGISTER_ACTIVITIES,test/web_persistence/test_f4_2_approval_temporal.py:103,,HIGH,approved_execution
test/web_persistence/test_f4_2_approval_temporal.py::postgres_approval_status,src/file_domain/approvals.py::FileActionApprovalService.authoritative_status,EXECUTOR_CALLBACK,test/web_persistence/test_f4_2_approval_temporal.py:52,,MEDIUM,_approval_store.authoritative_status
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/agent_workflows/contracts.py::CompactToolCall,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:98,,HIGH,CompactToolCall
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/orchestration/web_dispatcher.py::WebOutboxDispatcher,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:115,,HIGH,WebOutboxDispatcher
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/web_domain/services.py::CommandService.create_conversation,CALL,test/web_persistence/test_f4_2_approval_temporal.py:76,,MEDIUM,api.create_conversation
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/web_domain/services.py::CommandService.send_message,CALL,test/web_persistence/test_f4_2_approval_temporal.py:77,,MEDIUM,api.send_message
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/web_domain/services.py::CommandService,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:80,,HIGH,CommandService
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/web_domain/outbox.py::OutboxService,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:116,,HIGH,OutboxService
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/orchestration/web_dispatcher.py::TemporalOutboxDispatcher,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:117,,HIGH,TemporalOutboxDispatcher
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:112,,HIGH,FileActionApprovalService
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/orchestration/web_dispatcher.py::TemporalClientAdapter,CONSTRUCT,test/web_persistence/test_f4_2_approval_temporal.py:117,,HIGH,TemporalClientAdapter
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/orchestration/web_dispatcher.py::WebOutboxDispatcher.run_once,CALL,test/web_persistence/test_f4_2_approval_temporal.py:120,,MEDIUM,dispatcher.run_once
test/web_persistence/test_f4_2_approval_temporal.py::test_api_outbox_signal_resumes_with_postgres_authority,src/agent_workflows/tool_execution.py::tool_execution_workflow_id,CALL,test/web_persistence/test_f4_2_approval_temporal.py:108,,HIGH,tool_execution_workflow_id
test/web_persistence/test_file_action_approvals.py::_run,src/web_domain/services.py::CommandService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:22,,HIGH,CommandService
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,test/web_persistence/test_file_action_approvals.py::_run,CALL,test/web_persistence/test_file_action_approvals.py:34,,HIGH,_run
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:35,,HIGH,FileActionApprovalService
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:36,,HIGH,FileActionApprovalService
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.request,CALL,test/web_persistence/test_file_action_approvals.py:37,,MEDIUM,worker.request
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.decide,CALL,test/web_persistence/test_file_action_approvals.py:51,,MEDIUM,api.decide
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.decide,CALL,test/web_persistence/test_file_action_approvals.py:52,,MEDIUM,api.decide
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,test/web_persistence/test_file_action_approvals.py::_run,CALL,test/web_persistence/test_file_action_approvals.py:86,,HIGH,_run
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:87,,HIGH,FileActionApprovalService
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:88,,HIGH,FileActionApprovalService
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService.request,CALL,test/web_persistence/test_file_action_approvals.py:89,,MEDIUM,worker.request
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService.decide,CALL,test/web_persistence/test_file_action_approvals.py:97,,MEDIUM,api.decide
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,test/web_persistence/test_file_action_approvals.py::_run,CALL,test/web_persistence/test_file_action_approvals.py:110,,HIGH,_run
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:111,,HIGH,FileActionApprovalService
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,src/file_domain/approvals.py::FileActionApprovalService.request,CALL,test/web_persistence/test_file_action_approvals.py:112,,MEDIUM,worker.request
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,src/file_domain/approvals.py::FileActionApprovalService.request,CALL,test/web_persistence/test_file_action_approvals.py:121,,MEDIUM,worker.request
test/web_persistence/test_file_action_approvals.py::test_run_cancel_atomically_cancels_pending_approval_and_enqueues_wake,test/web_persistence/test_file_action_approvals.py::_run,CALL,test/web_persistence/test_file_action_approvals.py:140,,HIGH,_run
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.list_for_run,CALL,test/web_persistence/test_file_action_approvals.py:44,,MEDIUM,api.list_for_run
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.consume,CALL,test/web_persistence/test_file_action_approvals.py:68,,MEDIUM,worker.consume
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.consume,CALL,test/web_persistence/test_file_action_approvals.py:72,,MEDIUM,worker.consume
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/file_domain/approvals.py::FileActionApprovalService.consume,CALL,test/web_persistence/test_file_action_approvals.py:77,,MEDIUM,worker.consume
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService.decide,CALL,test/web_persistence/test_file_action_approvals.py:96,,MEDIUM,api.decide
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService.decide,CALL,test/web_persistence/test_file_action_approvals.py:99,,MEDIUM,api.decide
test/web_persistence/test_file_action_approvals.py::test_approval_rejects_cross_tenant_access_and_second_decision,src/file_domain/approvals.py::FileActionApprovalService.consume,CALL,test/web_persistence/test_file_action_approvals.py:101,,MEDIUM,worker.consume
test/web_persistence/test_file_action_approvals.py::_run,src/web_domain/services.py::CommandService.create_conversation,CALL,test/web_persistence/test_file_action_approvals.py:23,,MEDIUM,api.create_conversation
test/web_persistence/test_file_action_approvals.py::_run,src/web_domain/services.py::CommandService.send_message,CALL,test/web_persistence/test_file_action_approvals.py:24,,MEDIUM,api.send_message
test/web_persistence/test_file_action_approvals.py::_run,src/web_domain/services.py::CommandService,CONSTRUCT,test/web_persistence/test_file_action_approvals.py:27,,HIGH,CommandService
test/web_persistence/test_file_action_approvals.py::test_approval_is_owned_idempotent_and_single_use,src/agent_workflows/tool_execution.py::tool_execution_workflow_id,CALL,test/web_persistence/test_file_action_approvals.py:64,,HIGH,tool_execution_workflow_id
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,src/file_domain/approvals.py::FileActionApprovalService.authoritative_status,CALL,test/web_persistence/test_file_action_approvals.py:117,,MEDIUM,worker.authoritative_status
test/web_persistence/test_file_action_approvals.py::test_authoritative_expiry_and_cancel_are_terminal_and_compact,src/file_domain/approvals.py::FileActionApprovalService.cancel,CALL,test/web_persistence/test_file_action_approvals.py:125,,MEDIUM,worker.cancel
