source,target,edge_type,symbol,evidence
src/web_domain/services.py,external:collections.abc,FROM_IMPORT,collections.abc.Mapping,src/web_domain/services.py:7
src/web_domain/services.py,external:dataclasses,FROM_IMPORT,dataclasses.dataclass,src/web_domain/services.py:8
src/web_domain/services.py,external:dataclasses,FROM_IMPORT,dataclasses.field,src/web_domain/services.py:8
src/web_domain/services.py,external:datetime,FROM_IMPORT,datetime.UTC,src/web_domain/services.py:9
src/web_domain/services.py,external:datetime,FROM_IMPORT,datetime.datetime,src/web_domain/services.py:9
src/web_domain/services.py,external:datetime,FROM_IMPORT,datetime.timedelta,src/web_domain/services.py:9
src/web_domain/services.py,external:typing,FROM_IMPORT,typing.Any,src/web_domain/services.py:10
src/web_domain/services.py,external:typing,FROM_IMPORT,typing.cast,src/web_domain/services.py:10
src/web_domain/services.py,external:uuid,FROM_IMPORT,uuid.UUID,src/web_domain/services.py:11
src/web_domain/services.py,external:uuid6,FROM_IMPORT,uuid6.uuid7,src/web_domain/services.py:13
src/web_domain/services.py,src/agent_workflows/tool_execution.py,FROM_IMPORT,agent_workflows.tool_execution.tool_execution_workflow_id,src/web_domain/services.py:15
src/web_domain/services.py,src/common/logging.py,FROM_IMPORT,common.logging.log_event,src/web_domain/services.py:16
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.AccountRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.ConversationRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.FileRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.IdempotencyRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.MessageRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.OutboxRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.RunBudgetRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.RunRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.SessionRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.WorkflowExecutionRepository,src/web_domain/services.py:17
src/web_domain/services.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.UnitOfWork,src/web_domain/services.py:29
src/web_domain/services.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.retryable_transaction,src/web_domain/services.py:29
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.ConversationBusy,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.FileAlreadyBound,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.FileNotReady,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.IdempotencyConflict,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.ResourceNotFound,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.RunNotCancellable,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.RunNotRetryable,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.RunRetryNotSafe,src/web_domain/services.py:31
src/web_domain/services.py,src/web_domain/failures.py,FROM_IMPORT,web_domain.failures.is_failure_retryable,src/web_domain/services.py:41
src/web_domain/services.py,src/web_domain/run_usage_projection.py,FROM_IMPORT,web_domain.run_usage_projection.load_run_budget_projection,src/web_domain/services.py:42
src/web_domain/services.py,src/web_domain/sessions.py,FROM_IMPORT,web_domain.sessions.ConversationSessionService,src/web_domain/services.py:43
src/web_domain/sessions.py,external:__future__,FROM_IMPORT,__future__.annotations,src/web_domain/sessions.py:7
src/web_domain/sessions.py,external:typing,FROM_IMPORT,typing.cast,src/web_domain/sessions.py:9
src/web_domain/sessions.py,external:uuid,FROM_IMPORT,uuid.UUID,src/web_domain/sessions.py:10
src/web_domain/sessions.py,external:uuid6,FROM_IMPORT,uuid6.uuid7,src/web_domain/sessions.py:12
src/web_domain/sessions.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.ConversationRepository,src/web_domain/sessions.py:14
src/web_domain/sessions.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.RunRepository,src/web_domain/sessions.py:14
src/web_domain/sessions.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.SessionRepository,src/web_domain/sessions.py:14
src/web_domain/sessions.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.UnitOfWork,src/web_domain/sessions.py:15
src/web_domain/sessions.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.retryable_transaction,src/web_domain/sessions.py:15
src/web_domain/sessions.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.ConversationBusy,src/web_domain/sessions.py:17
src/web_domain/sessions.py,src/web_domain/errors.py,FROM_IMPORT,web_domain.errors.ResourceNotFound,src/web_domain/sessions.py:17
src/web_domain/workflow_execution.py,external:__future__,FROM_IMPORT,__future__.annotations,src/web_domain/workflow_execution.py:2
src/web_domain/workflow_execution.py,external:uuid,FROM_IMPORT,uuid.UUID,src/web_domain/workflow_execution.py:4
src/web_domain/workflow_execution.py,external:uuid6,FROM_IMPORT,uuid6.uuid7,src/web_domain/workflow_execution.py:6
src/web_domain/workflow_execution.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.StartDecision,src/web_domain/workflow_execution.py:8
src/web_domain/workflow_execution.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.web_workflow_id,src/web_domain/workflow_execution.py:8
src/web_domain/workflow_execution.py,src/orchestration/web_reconciler.py,FROM_IMPORT,orchestration.web_reconciler.ReconcileCandidate,src/web_domain/workflow_execution.py:9
src/web_domain/workflow_execution.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.UnitOfWork,src/web_domain/workflow_execution.py:10
src/web_domain/workflow_execution.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.retryable_transaction,src/web_domain/workflow_execution.py:10
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.AccountLockRegistry,src/workspace/__init__.py:3
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.SessionResourceRecoveryService,src/workspace/__init__.py:3
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceIsolationMode,src/workspace/__init__.py:3
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceIsolationRuntime,src/workspace/__init__.py:3
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceRecoveryGuard,src/workspace/__init__.py:3
src/workspace/__init__.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceRecoveryRequired,src/workspace/__init__.py:3
src/workspace/file_capability_config.py,external:__future__,FROM_IMPORT,__future__.annotations,src/workspace/file_capability_config.py:2
src/workspace/file_capability_config.py,external:os,IMPORT,os,src/workspace/file_capability_config.py:4
src/workspace/file_capability_config.py,external:dataclasses,FROM_IMPORT,dataclasses.dataclass,src/workspace/file_capability_config.py:5
src/workspace/file_capability_config.py,external:pathlib,FROM_IMPORT,pathlib.Path,src/workspace/file_capability_config.py:6
src/workspace/file_capability_config.py,external:typing,FROM_IMPORT,typing.Mapping,src/workspace/file_capability_config.py:7
src/workspace/file_capability_config.py,src/workspace/file_scope.py,FROM_IMPORT,workspace.file_scope.RunFileScopeUnavailable,src/workspace/file_capability_config.py:9
src/workspace/file_scope.py,external:__future__,FROM_IMPORT,__future__.annotations,src/workspace/file_scope.py:2
src/workspace/file_scope.py,external:os,IMPORT,os,src/workspace/file_scope.py:4
src/workspace/file_scope.py,external:shutil,IMPORT,shutil,src/workspace/file_scope.py:5
src/workspace/file_scope.py,external:contextlib,FROM_IMPORT,contextlib.contextmanager,src/workspace/file_scope.py:6
src/workspace/file_scope.py,external:dataclasses,FROM_IMPORT,dataclasses.dataclass,src/workspace/file_scope.py:7
src/workspace/file_scope.py,external:pathlib,FROM_IMPORT,pathlib.Path,src/workspace/file_scope.py:8
src/workspace/file_scope.py,external:typing,FROM_IMPORT,typing.Any,src/workspace/file_scope.py:9
src/workspace/file_scope.py,external:typing,FROM_IMPORT,typing.Iterator,src/workspace/file_scope.py:9
src/workspace/file_scope.py,external:uuid,FROM_IMPORT,uuid.UUID,src/workspace/file_scope.py:10
src/workspace/file_scope.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.UnitOfWork,src/workspace/file_scope.py:12
src/workspace/file_scope.py,src/storage/tenant_file_store.py,FROM_IMPORT,storage.tenant_file_store.FileStoreError,src/workspace/file_scope.py:13
src/workspace/file_scope.py,src/storage/tenant_file_store.py,FROM_IMPORT,storage.tenant_file_store.TenantFileReader,src/workspace/file_scope.py:13
src/workspace/file_scope.py,src/storage/tenant_file_store.py,FROM_IMPORT,storage.tenant_file_store.TenantFileStore,src/workspace/file_scope.py:13
src/workspace/isolation.py,external:__future__,FROM_IMPORT,__future__.annotations,src/workspace/isolation.py:2
src/workspace/isolation.py,external:asyncio,IMPORT,asyncio,src/workspace/isolation.py:4
src/workspace/isolation.py,external:os,IMPORT,os,src/workspace/isolation.py:5
src/workspace/isolation.py,external:subprocess,IMPORT,subprocess,src/workspace/isolation.py:6
src/workspace/isolation.py,external:contextlib,FROM_IMPORT,contextlib.asynccontextmanager,src/workspace/isolation.py:7
src/workspace/isolation.py,external:contextlib,FROM_IMPORT,contextlib.nullcontext,src/workspace/isolation.py:7
src/workspace/isolation.py,external:enum,FROM_IMPORT,enum.StrEnum,src/workspace/isolation.py:8
src/workspace/isolation.py,external:pathlib,FROM_IMPORT,pathlib.Path,src/workspace/isolation.py:9
src/workspace/isolation.py,external:typing,FROM_IMPORT,typing.Any,src/workspace/isolation.py:10
src/workspace/isolation.py,external:typing,FROM_IMPORT,typing.AsyncIterator,src/workspace/isolation.py:10
src/workspace/isolation.py,external:typing,FROM_IMPORT,typing.Callable,src/workspace/isolation.py:10
src/workspace/isolation.py,external:typing,FROM_IMPORT,typing.Protocol,src/workspace/isolation.py:10
src/workspace/isolation.py,external:uuid,FROM_IMPORT,uuid.UUID,src/workspace/isolation.py:11
src/workspace/isolation.py,src/persistence/repositories.py,FROM_IMPORT,persistence.repositories.RunRepository,src/workspace/isolation.py:13
src/workspace/isolation.py,src/persistence/uow.py,FROM_IMPORT,persistence.uow.UnitOfWork,src/workspace/isolation.py:14
src/workspace/isolation.py,external:fcntl,IMPORT,fcntl,src/workspace/isolation.py:122
src/workspace/isolation.py,external:fcntl,IMPORT,fcntl,src/workspace/isolation.py:101
src/workspace/isolation.py,src/workspace/file_scope.py,FROM_IMPORT,workspace.file_scope.RunFileScopeUnavailable,src/workspace/isolation.py:306
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:__future__,FROM_IMPORT,__future__.annotations,test/benchmarks/test_agent_strategy_benchmark_scripts.py:1
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:importlib.util,IMPORT,importlib,test/benchmarks/test_agent_strategy_benchmark_scripts.py:3
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:json,IMPORT,json,test/benchmarks/test_agent_strategy_benchmark_scripts.py:4
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:subprocess,IMPORT,subprocess,test/benchmarks/test_agent_strategy_benchmark_scripts.py:5
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/benchmarks/test_agent_strategy_benchmark_scripts.py:6
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:types,FROM_IMPORT,types.ModuleType,test/benchmarks/test_agent_strategy_benchmark_scripts.py:7
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:httpx,IMPORT,httpx,test/benchmarks/test_agent_strategy_benchmark_scripts.py:9
test/benchmarks/test_agent_strategy_benchmark_scripts.py,external:pytest,IMPORT,pytest,test/benchmarks/test_agent_strategy_benchmark_scripts.py:10
test/support/durable_worker_process.py,external:__future__,FROM_IMPORT,__future__.annotations,test/support/durable_worker_process.py:2
test/support/durable_worker_process.py,external:argparse,IMPORT,argparse,test/support/durable_worker_process.py:4
test/support/durable_worker_process.py,external:asyncio,IMPORT,asyncio,test/support/durable_worker_process.py:5
test/support/durable_worker_process.py,external:sqlite3,IMPORT,sqlite3,test/support/durable_worker_process.py:6
test/support/durable_worker_process.py,external:contextlib,FROM_IMPORT,contextlib.asynccontextmanager,test/support/durable_worker_process.py:7
test/support/durable_worker_process.py,external:datetime,FROM_IMPORT,datetime.timedelta,test/support/durable_worker_process.py:8
test/support/durable_worker_process.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/support/durable_worker_process.py:9
test/support/durable_worker_process.py,external:temporalio,FROM_IMPORT,temporalio.activity,test/support/durable_worker_process.py:11
test/support/durable_worker_process.py,external:temporalio,FROM_IMPORT,temporalio.workflow,test/support/durable_worker_process.py:11
test/support/durable_worker_process.py,external:temporalio.client,FROM_IMPORT,temporalio.client.Client,test/support/durable_worker_process.py:12
test/support/durable_worker_process.py,external:temporalio.common,FROM_IMPORT,temporalio.common.RetryPolicy,test/support/durable_worker_process.py:13
test/support/durable_worker_process.py,external:temporalio.worker,FROM_IMPORT,temporalio.worker.Worker,test/support/durable_worker_process.py:14
test/support/durable_worker_process.py,src/agent/protocol.py,FROM_IMPORT,agent.protocol.ActionResult,test/support/durable_worker_process.py:16
test/support/durable_worker_process.py,src/agent_activities/runtime.py,FROM_IMPORT,agent_activities.runtime.DurableAgentActivities,test/support/durable_worker_process.py:17
test/support/durable_worker_process.py,src/agent_activities/side_effects.py,FROM_IMPORT,agent_activities.side_effects.UnsupportedToolSideEffectReconciler,test/support/durable_worker_process.py:18
test/support/durable_worker_process.py,src/agent_activities/store.py,FROM_IMPORT,agent_activities.store.AgentDataStore,test/support/durable_worker_process.py:19
test/support/durable_worker_process.py,src/agent_workflows/agent_run.py,FROM_IMPORT,agent_workflows.agent_run.AgentRunWorkflow,test/support/durable_worker_process.py:20
test/support/durable_worker_process.py,src/agent_workflows/agent_step.py,FROM_IMPORT,agent_workflows.agent_step.AgentStepWorkflow,test/support/durable_worker_process.py:21
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.AGENT_SCHEMA_VERSION,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.AGENT_TASK_QUEUE,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.CompactToolCall,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.ContextBootstrapInput,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.ContextBootstrapResult,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.ModelDecisionInput,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.ModelDecisionResult,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.PlanEvaluationInput,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.PlanEvaluationResult,test/support/durable_worker_process.py:22
test/support/durable_worker_process.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.PlanningInput,test/support/durable_worker_process.py:22
